DateTime,State,Fuel Type,Supply
26/04/2025 00:00,SA,Wind,104381.951
26/04/2025 00:00,TAS,Gas,2512.695
26/04/2025 00:00,TAS,Hydro,126737.873
26/04/2025 00:00,TAS,Wind,17215.405
26/04/2025 00:00,VIC,Battery,6723.105
26/04/2025 00:00,VIC,Brown coal,648642.794
26/04/2025 00:00,VIC,Gas,5968.377
26/04/2025 00:00,VIC,Hydro,52390.172
26/04/2025 00:00,VIC,Solar,44587.875
26/04/2025 00:00,VIC,Wind,177084.573
03/05/2025 00:00,NSW,Battery,4383.71
03/05/2025 00:00,NSW,Biomass,2139.404
03/05/2025 00:00,NSW,Black coal,804382.019
03/05/2025 00:00,NSW,Gas,28195.65
03/05/2025 00:00,NSW,Hydro,33120.307
03/05/2025 00:00,NSW,Liquid Fuel,0
03/05/2025 00:00,NSW,Solar,151482.816
03/05/2025 00:00,NSW,Wind,138731.003
03/05/2025 00:00,QLD,Battery,6561.432
03/05/2025 00:00,QLD,Biomass,0
03/05/2025 00:00,QLD,Black coal,749350.893
03/05/2025 00:00,QLD,Gas,53367.04
03/05/2025 00:00,QLD,Hydro,34149.466
03/05/2025 00:00,QLD,Liquid Fuel,189.475
03/05/2025 00:00,QLD,Solar,111684.254
03/05/2025 00:00,QLD,Wind,111820.262
03/05/2025 00:00,SA,Battery,4872.835
03/05/2025 00:00,SA,Gas,40160.948
03/05/2025 00:00,SA,Liquid Fuel,17.294
03/05/2025 00:00,SA,Solar,13783.878
03/05/2025 00:00,SA,Wind,153402.299
03/05/2025 00:00,TAS,Gas,3656.889
03/05/2025 00:00,TAS,Hydro,72360.529
03/05/2025 00:00,TAS,Wind,59264.833
03/05/2025 00:00,VIC,Battery,6364.395
03/05/2025 00:00,VIC,Brown coal,538589.745
03/05/2025 00:00,VIC,Gas,4409.411
03/05/2025 00:00,VIC,Hydro,40747.998
03/05/2025 00:00,VIC,Solar,38139.997
03/05/2025 00:00,VIC,Wind,303576.898
10/05/2025 00:00,NSW,Battery,5473.268
10/05/2025 00:00,NSW,Biomass,1993.245
10/05/2025 00:00,NSW,Black coal,845572.024
10/05/2025 00:00,NSW,Gas,67498.741
10/05/2025 00:00,NSW,Hydro,84908.562
10/05/2025 00:00,NSW,Liquid Fuel,1.683
10/05/2025 00:00,NSW,Solar,123187.438
10/05/2025 00:00,NSW,Wind,79322.596
10/05/2025 00:00,QLD,Battery,6430.266
10/05/2025 00:00,QLD,Biomass,0
10/05/2025 00:00,QLD,Black coal,830945.183
10/05/2025 00:00,QLD,Gas,103479.13
10/05/2025 00:00,QLD,Hydro,37223.855
10/05/2025 00:00,QLD,Liquid Fuel,171
10/05/2025 00:00,QLD,Solar,92457.92
10/05/2025 00:00,QLD,Wind,64588.173
10/05/2025 00:00,SA,Battery,6008.828
10/05/2025 00:00,SA,Gas,106082.931
10/05/2025 00:00,SA,Liquid Fuel,241.426
10/05/2025 00:00,SA,Solar,20086.149
10/05/2025 00:00,SA,Wind,47569.11
10/05/2025 00:00,TAS,Gas,4702.15
10/05/2025 00:00,TAS,Hydro,127053.788
10/05/2025 00:00,TAS,Wind,27041.232
10/05/2025 00:00,VIC,Battery,9520.107
10/05/2025 00:00,VIC,Brown coal,713474.367
10/05/2025 00:00,VIC,Gas,27184.262
10/05/2025 00:00,VIC,Hydro,82875.739
10/05/2025 00:00,VIC,Solar,37270.05
10/05/2025 00:00,VIC,Wind,101237.444
17/05/2025 00:00,NSW,Battery,5248.548
17/05/2025 00:00,NSW,Biomass,2174.652
17/05/2025 00:00,NSW,Black coal,910639.073
17/05/2025 00:00,NSW,Gas,39223.382
17/05/2025 00:00,NSW,Hydro,71549.472
17/05/2025 00:00,NSW,Liquid Fuel,13.25
17/05/2025 00:00,NSW,Solar,96119.346
17/05/2025 00:00,NSW,Wind,208190.897
17/05/2025 00:00,QLD,Battery,6702.077
17/05/2025 00:00,QLD,Biomass,147.058
17/05/2025 00:00,QLD,Black coal,782547.665
17/05/2025 00:00,QLD,Gas,72883.328
17/05/2025 00:00,QLD,Hydro,36328.29
17/05/2025 00:00,QLD,Liquid Fuel,0
17/05/2025 00:00,QLD,Solar,120020.88
17/05/2025 00:00,QLD,Wind,49395.122
17/05/2025 00:00,SA,Battery,5891.787
17/05/2025 00:00,SA,Gas,92359.91
17/05/2025 00:00,SA,Liquid Fuel,1339.269
17/05/2025 00:00,SA,Solar,20024.722
17/05/2025 00:00,SA,Wind,116227.545
17/05/2025 00:00,TAS,Gas,3325.173
17/05/2025 00:00,TAS,Hydro,149769.267
17/05/2025 00:00,TAS,Wind,19462.923
17/05/2025 00:00,VIC,Battery,8233.685
17/05/2025 00:00,VIC,Brown coal,685445.786
17/05/2025 00:00,VIC,Gas,51340.386
17/05/2025 00:00,VIC,Hydro,91496.4
17/05/2025 00:00,VIC,Solar,29324.225
17/05/2025 00:00,VIC,Wind,152135.355
24/05/2025 00:00,NSW,Battery,3281.025
24/05/2025 00:00,NSW,Biomass,2552.487
24/05/2025 00:00,NSW,Black coal,907533.133
24/05/2025 00:00,NSW,Gas,36007.94
24/05/2025 00:00,NSW,Hydro,80714.277
24/05/2025 00:00,NSW,Liquid Fuel,155.85
24/05/2025 00:00,NSW,Solar,88571.447
24/05/2025 00:00,NSW,Wind,156123.165
24/05/2025 00:00,QLD,Battery,5533.197
24/05/2025 00:00,QLD,Biomass,1312.983
24/05/2025 00:00,QLD,Black coal,794650.287
24/05/2025 00:00,QLD,Gas,102271.813
24/05/2025 00:00,QLD,Hydro,30943.625
24/05/2025 00:00,QLD,Liquid Fuel,835.015
24/05/2025 00:00,QLD,Solar,76951.006
24/05/2025 00:00,QLD,Wind,75492.714
24/05/2025 00:00,SA,Battery,6556.917
24/05/2025 00:00,SA,Gas,64078.248
24/05/2025 00:00,SA,Liquid Fuel,196.119
24/05/2025 00:00,SA,Solar,13104.332
24/05/2025 00:00,SA,Wind,161607.147
24/05/2025 00:00,TAS,Gas,3339.464
24/05/2025 00:00,TAS,Hydro,114815.241
24/05/2025 00:00,TAS,Wind,33742.449
24/05/2025 00:00,VIC,Battery,8971.621
24/05/2025 00:00,VIC,Brown coal,636058.898
24/05/2025 00:00,VIC,Gas,13606.732
24/05/2025 00:00,VIC,Hydro,59113.252
24/05/2025 00:00,VIC,Solar,26717.815
24/05/2025 00:00,VIC,Wind,306477.628
31/05/2025 00:00,NSW,Battery,1869.822
31/05/2025 00:00,NSW,Biomass,1249.137
31/05/2025 00:00,NSW,Black coal,952157.219
31/05/2025 00:00,NSW,Gas,56260.82
31/05/2025 00:00,NSW,Hydro,69206.987
31/05/2025 00:00,NSW,Liquid Fuel,4.633
31/05/2025 00:00,NSW,Solar,73078.049
31/05/2025 00:00,NSW,Wind,121869.651
31/05/2025 00:00,QLD,Battery,7160.895
31/05/2025 00:00,QLD,Biomass,4370.45
31/05/2025 00:00,QLD,Black coal,865775.999
31/05/2025 00:00,QLD,Gas,75409.561
31/05/2025 00:00,QLD,Hydro,32973.59
31/05/2025 00:00,QLD,Liquid Fuel,132.497
31/05/2025 00:00,QLD,Solar,110759.013
31/05/2025 00:00,QLD,Wind,78588.159
31/05/2025 00:00,SA,Battery,8121.893
31/05/2025 00:00,SA,Gas,71112.892
31/05/2025 00:00,SA,Liquid Fuel,331
31/05/2025 00:00,SA,Solar,12773.373
31/05/2025 00:00,SA,Wind,201122.297
31/05/2025 00:00,TAS,Gas,2462.196
31/05/2025 00:00,TAS,Hydro,133455.302
31/05/2025 00:00,TAS,Wind,32062.475
31/05/2025 00:00,VIC,Battery,11230.515
31/05/2025 00:00,VIC,Brown coal,628214.932
31/05/2025 00:00,VIC,Gas,48779.713
31/05/2025 00:00,VIC,Hydro,71476.287
31/05/2025 00:00,VIC,Solar,22836.253
31/05/2025 00:00,VIC,Wind,314153.44
07/06/2025 00:00,NSW,Battery,6607.487
07/06/2025 00:00,NSW,Biomass,2440.487
07/06/2025 00:00,NSW,Black coal,1013476.585
07/06/2025 00:00,NSW,Gas,66958.015
07/06/2025 00:00,NSW,Hydro,91773.451
07/06/2025 00:00,NSW,Liquid Fuel,1.675
07/06/2025 00:00,NSW,Solar,81230.436
07/06/2025 00:00,NSW,Wind,165993.639
07/06/2025 00:00,QLD,Battery,7810.503
07/06/2025 00:00,QLD,Biomass,6515.883
07/06/2025 00:00,QLD,Black coal,865437.256
07/06/2025 00:00,QLD,Gas,105468.704
07/06/2025 00:00,QLD,Hydro,27167.575
07/06/2025 00:00,QLD,Liquid Fuel,0
07/06/2025 00:00,QLD,Solar,112391.916
07/06/2025 00:00,QLD,Wind,86984.697
07/06/2025 00:00,SA,Battery,8656.941
07/06/2025 00:00,SA,Gas,127514.901
07/06/2025 00:00,SA,Liquid Fuel,3470.48
07/06/2025 00:00,SA,Solar,12982.511
07/06/2025 00:00,SA,Wind,140353.366
07/06/2025 00:00,TAS,Gas,5258.497
07/06/2025 00:00,TAS,Hydro,180168.888
07/06/2025 00:00,TAS,Wind,16640.348
07/06/2025 00:00,VIC,Battery,12158.788
07/06/2025 00:00,VIC,Brown coal,602695.388
07/06/2025 00:00,VIC,Gas,118030.938
07/06/2025 00:00,VIC,Hydro,91572.52
07/06/2025 00:00,VIC,Solar,25058.824
07/06/2025 00:00,VIC,Wind,182197.734
14/06/2025 00:00,NSW,Battery,8784.101
14/06/2025 00:00,NSW,Biomass,2479.969
14/06/2025 00:00,NSW,Black coal,1068160.402
14/06/2025 00:00,NSW,Gas,83468.202
14/06/2025 00:00,NSW,Hydro,84001.46
14/06/2025 00:00,NSW,Liquid Fuel,0
14/06/2025 00:00,NSW,Solar,126318.404
14/06/2025 00:00,NSW,Wind,80436.374
14/06/2025 00:00,QLD,Battery,9976.089
14/06/2025 00:00,QLD,Biomass,4271.333
14/06/2025 00:00,QLD,Black coal,928706.833
14/06/2025 00:00,QLD,Gas,93683.541
14/06/2025 00:00,QLD,Hydro,26298.514
14/06/2025 00:00,QLD,Liquid Fuel,0
14/06/2025 00:00,QLD,Solar,97109.345
14/06/2025 00:00,QLD,Wind,76185.117
14/06/2025 00:00,SA,Battery,9040.695
14/06/2025 00:00,SA,Gas,104752.893
14/06/2025 00:00,SA,Liquid Fuel,1460.627
14/06/2025 00:00,SA,Solar,15128.868
14/06/2025 00:00,SA,Wind,125351.363
14/06/2025 00:00,TAS,Gas,3547.841
14/06/2025 00:00,TAS,Hydro,149531.275
14/06/2025 00:00,TAS,Wind,39922.369
14/06/2025 00:00,VIC,Battery,13302.288
14/06/2025 00:00,VIC,Brown coal,635683.771
14/06/2025 00:00,VIC,Gas,80543.561
14/06/2025 00:00,VIC,Hydro,60756.21
14/06/2025 00:00,VIC,Solar,25883.855
14/06/2025 00:00,VIC,Wind,325912.313
21/06/2025 00:00,NSW,Battery,6196.603
21/06/2025 00:00,NSW,Biomass,3550.2
21/06/2025 00:00,NSW,Black coal,962103.153
21/06/2025 00:00,NSW,Gas,57627.67
21/06/2025 00:00,NSW,Hydro,58167.57
21/06/2025 00:00,NSW,Liquid Fuel,2.567
21/06/2025 00:00,NSW,Solar,120416.67
21/06/2025 00:00,NSW,Wind,175828.192
21/06/2025 00:00,QLD,Battery,8264.039
21/06/2025 00:00,QLD,Biomass,7009.567
21/06/2025 00:00,QLD,Black coal,849646.923
21/06/2025 00:00,QLD,Gas,71840.518
21/06/2025 00:00,QLD,Hydro,31959.327
21/06/2025 00:00,QLD,Liquid Fuel,630.29
21/06/2025 00:00,QLD,Solar,100810.621
21/06/2025 00:00,QLD,Wind,135184.212
21/06/2025 00:00,SA,Battery,8172.8
21/06/2025 00:00,SA,Gas,104327.067
21/06/2025 00:00,SA,Liquid Fuel,3319.036
21/06/2025 00:00,SA,Solar,9660.103
21/06/2025 00:00,SA,Wind,165719.4
21/06/2025 00:00,TAS,Gas,5082.549
21/06/2025 00:00,TAS,Hydro,136311.486
21/06/2025 00:00,TAS,Wind,35289.551
21/06/2025 00:00,VIC,Battery,9861.109
21/06/2025 00:00,VIC,Brown coal,624167.917
21/06/2025 00:00,VIC,Gas,91368.892
21/06/2025 00:00,VIC,Hydro,34366.396
21/06/2025 00:00,VIC,Solar,26920.376
21/06/2025 00:00,VIC,Wind,345065.64
28/06/2025 00:00,NSW,Battery,6563.6
28/06/2025 00:00,NSW,Biomass,3433.996
28/06/2025 00:00,NSW,Black coal,1036738.062
28/06/2025 00:00,NSW,Gas,68441.713
28/06/2025 00:00,NSW,Hydro,66093.577
28/06/2025 00:00,NSW,Liquid Fuel,3.342
28/06/2025 00:00,NSW,Solar,112068.665
28/06/2025 00:00,NSW,Wind,134688.467
28/06/2025 00:00,QLD,Battery,10224.443
28/06/2025 00:00,QLD,Biomass,7242.183
28/06/2025 00:00,QLD,Black coal,831938.842
28/06/2025 00:00,QLD,Gas,110935.22
28/06/2025 00:00,QLD,Hydro,31984.733
28/06/2025 00:00,QLD,Liquid Fuel,723.002
28/06/2025 00:00,QLD,Solar,96333.601
28/06/2025 00:00,QLD,Wind,132196.209
28/06/2025 00:00,SA,Battery,7755.676
28/06/2025 00:00,SA,Gas,139650.638
28/06/2025 00:00,SA,Liquid Fuel,8096.586
28/06/2025 00:00,SA,Solar,13965.032
28/06/2025 00:00,SA,Wind,112655.778
28/06/2025 00:00,TAS,Gas,9781.903
28/06/2025 00:00,TAS,Hydro,170169.203
28/06/2025 00:00,TAS,Wind,16922.787
28/06/2025 00:00,VIC,Battery,11856.979
28/06/2025 00:00,VIC,Brown coal,711419.836
28/06/2025 00:00,VIC,Gas,99726.423
28/06/2025 00:00,VIC,Hydro,35019.359
28/06/2025 00:00,VIC,Solar,32457.27
28/06/2025 00:00,VIC,Wind,195523.406
05/07/2025 00:00,NSW,Battery,8201.497
05/07/2025 00:00,NSW,Biomass,5135.585
05/07/2025 00:00,NSW,Black coal,953943.815
05/07/2025 00:00,NSW,Gas,41129.44
05/07/2025 00:00,NSW,Hydro,39897.171
05/07/2025 00:00,NSW,Liquid Fuel,0
05/07/2025 00:00,NSW,Solar,100496.939
05/07/2025 00:00,NSW,Wind,231666.372
05/07/2025 00:00,QLD,Battery,9457.841
05/07/2025 00:00,QLD,Biomass,8384
05/07/2025 00:00,QLD,Black coal,831606.394
05/07/2025 00:00,QLD,Gas,51398.927
05/07/2025 00:00,QLD,Hydro,33804.592
05/07/2025 00:00,QLD,Liquid Fuel,0
05/07/2025 00:00,QLD,Solar,108572.308
05/07/2025 00:00,QLD,Wind,106740.482
05/07/2025 00:00,SA,Battery,9155.777
05/07/2025 00:00,SA,Gas,62146.101
05/07/2025 00:00,SA,Liquid Fuel,476.222
05/07/2025 00:00,SA,Solar,12800.844
05/07/2025 00:00,SA,Wind,206494.026
05/07/2025 00:00,TAS,Gas,6140.969
05/07/2025 00:00,TAS,Hydro,125672.223
05/07/2025 00:00,TAS,Wind,37604.559
05/07/2025 00:00,VIC,Battery,12971.5
05/07/2025 00:00,VIC,Brown coal,658541.583
05/07/2025 00:00,VIC,Gas,20485.277
05/07/2025 00:00,VIC,Hydro,14631.691
05/07/2025 00:00,VIC,Solar,22724.564
05/07/2025 00:00,VIC,Wind,380993.103
12/07/2025 00:00,NSW,Battery,8358.226
12/07/2025 00:00,NSW,Biomass,4001.336
12/07/2025 00:00,NSW,Black coal,1052565.246
12/07/2025 00:00,NSW,Gas,60153.042
12/07/2025 00:00,NSW,Hydro,47207.299
12/07/2025 00:00,NSW,Liquid Fuel,0
12/07/2025 00:00,NSW,Solar,119854.089
12/07/2025 00:00,NSW,Wind,131290.035
12/07/2025 00:00,QLD,Battery,11151.237
12/07/2025 00:00,QLD,Biomass,8366.225
12/07/2025 00:00,QLD,Black coal,846304.807
12/07/2025 00:00,QLD,Gas,90196.102
12/07/2025 00:00,QLD,Hydro,31328.121
12/07/2025 00:00,QLD,Liquid Fuel,494.263
12/07/2025 00:00,QLD,Solar,114549.056
12/07/2025 00:00,QLD,Wind,58048.285
12/07/2025 00:00,SA,Battery,8729.404
12/07/2025 00:00,SA,Gas,98787.417
12/07/2025 00:00,SA,Liquid Fuel,312.958
12/07/2025 00:00,SA,Solar,13886.23
12/07/2025 00:00,SA,Wind,134709.958
12/07/2025 00:00,TAS,Gas,817.945
12/07/2025 00:00,TAS,Hydro,140167.676
12/07/2025 00:00,TAS,Wind,57150.006
12/07/2025 00:00,VIC,Battery,11921.101
12/07/2025 00:00,VIC,Brown coal,666719.523
12/07/2025 00:00,VIC,Gas,34260.058
12/07/2025 00:00,VIC,Hydro,31750.562
12/07/2025 00:00,VIC,Solar,25041.002
12/07/2025 00:00,VIC,Wind,386198.533
19/07/2025 00:00,NSW,Battery,4775.881
19/07/2025 00:00,NSW,Biomass,6729.572
19/07/2025 00:00,NSW,Black coal,999731.908
19/07/2025 00:00,NSW,Gas,16078.793
19/07/2025 00:00,NSW,Hydro,27295.538
19/07/2025 00:00,NSW,Liquid Fuel,9.125
19/07/2025 00:00,NSW,Solar,114090.624
19/07/2025 00:00,NSW,Wind,202908.863
19/07/2025 00:00,QLD,Battery,8777.377
19/07/2025 00:00,QLD,Biomass,5116.083
19/07/2025 00:00,QLD,Black coal,816756.526
19/07/2025 00:00,QLD,Gas,71375.179
19/07/2025 00:00,QLD,Hydro,28661.08
19/07/2025 00:00,QLD,Liquid Fuel,0
19/07/2025 00:00,QLD,Solar,95037.448
19/07/2025 00:00,QLD,Wind,121838.859
19/07/2025 00:00,SA,Battery,8428.749
19/07/2025 00:00,SA,Gas,52108.689
19/07/2025 00:00,SA,Liquid Fuel,203.225
19/07/2025 00:00,SA,Solar,11645.003
19/07/2025 00:00,SA,Wind,228750.963
19/07/2025 00:00,TAS,Gas,38.1
19/07/2025 00:00,TAS,Hydro,170453.026
19/07/2025 00:00,TAS,Wind,42252.752
19/07/2025 00:00,VIC,Battery,8008.066
19/07/2025 00:00,VIC,Brown coal,657111.961
19/07/2025 00:00,VIC,Gas,8835.766
19/07/2025 00:00,VIC,Hydro,28720.584
19/07/2025 00:00,VIC,Solar,24817.603
19/07/2025 00:00,VIC,Wind,426192.807
26/07/2025 00:00,NSW,Battery,5311.15
26/07/2025 00:00,NSW,Biomass,4965.446
26/07/2025 00:00,NSW,Black coal,1039800.854
26/07/2025 00:00,NSW,Gas,56057.515
26/07/2025 00:00,NSW,Hydro,39447.032
26/07/2025 00:00,NSW,Liquid Fuel,1.008
26/07/2025 00:00,NSW,Solar,94044.501
26/07/2025 00:00,NSW,Wind,235786.224
26/07/2025 00:00,QLD,Battery,11481.685
26/07/2025 00:00,QLD,Biomass,4514.108
26/07/2025 00:00,QLD,Black coal,814946.756
26/07/2025 00:00,QLD,Gas,112227.119
26/07/2025 00:00,QLD,Hydro,29871.042
26/07/2025 00:00,QLD,Liquid Fuel,0
26/07/2025 00:00,QLD,Solar,106057.153
26/07/2025 00:00,QLD,Wind,81601.708
26/07/2025 00:00,SA,Battery,7942.238
26/07/2025 00:00,SA,Gas,123110.107
26/07/2025 00:00,SA,Liquid Fuel,2608.357
26/07/2025 00:00,SA,Solar,17005.364
26/07/2025 00:00,SA,Wind,98967.211
26/07/2025 00:00,TAS,Gas,1526.226
26/07/2025 00:00,TAS,Hydro,198795.255
26/07/2025 00:00,TAS,Wind,15358.441
26/07/2025 00:00,VIC,Battery,11259.186
26/07/2025 00:00,VIC,Brown coal,772156.367
26/07/2025 00:00,VIC,Gas,33901.102
26/07/2025 00:00,VIC,Hydro,66231.329
26/07/2025 00:00,VIC,Solar,37533.245
26/07/2025 00:00,VIC,Wind,182901.964
02/08/2025 00:00,NSW,Battery,5872.719
02/08/2025 00:00,NSW,Biomass,4419.109
02/08/2025 00:00,NSW,Black coal,910852.299
02/08/2025 00:00,NSW,Gas,59995.679
02/08/2025 00:00,NSW,Hydro,32382.821
02/08/2025 00:00,NSW,Liquid Fuel,0
02/08/2025 00:00,NSW,Solar,131801.991
02/08/2025 00:00,NSW,Wind,169417.091
02/08/2025 00:00,QLD,Battery,9634.489
02/08/2025 00:00,QLD,Biomass,6599.4
02/08/2025 00:00,QLD,Black coal,828486.323
02/08/2025 00:00,QLD,Gas,85773.528
02/08/2025 00:00,QLD,Hydro,28036.99
02/08/2025 00:00,QLD,Liquid Fuel,0
02/08/2025 00:00,QLD,Solar,114253.382
02/08/2025 00:00,QLD,Wind,92645.318
02/08/2025 00:00,SA,Battery,7292.709
02/08/2025 00:00,SA,Gas,86079.081
02/08/2025 00:00,SA,Liquid Fuel,705.045
02/08/2025 00:00,SA,Solar,16382.07
02/08/2025 00:00,SA,Wind,163267.167
02/08/2025 00:00,TAS,Gas,2997.395
02/08/2025 00:00,TAS,Hydro,140068.05
02/08/2025 00:00,TAS,Wind,37019.633
02/08/2025 00:00,VIC,Battery,11063.35
02/08/2025 00:00,VIC,Brown coal,647371.503
02/08/2025 00:00,VIC,Gas,27365.683
02/08/2025 00:00,VIC,Hydro,55834.618
02/08/2025 00:00,VIC,Solar,40019.268
02/08/2025 00:00,VIC,Wind,273060.407
09/08/2025 00:00,NSW,Battery,7263.755
09/08/2025 00:00,NSW,Biomass,3542.72
09/08/2025 00:00,NSW,Black coal,993279.998
09/08/2025 00:00,NSW,Gas,51094.909
09/08/2025 00:00,NSW,Hydro,47194.876
09/08/2025 00:00,NSW,Liquid Fuel,0
09/08/2025 00:00,NSW,Solar,133091.498
09/08/2025 00:00,NSW,Wind,114153.782
09/08/2025 00:00,QLD,Battery,10056.794
09/08/2025 00:00,QLD,Biomass,8693.025
09/08/2025 00:00,QLD,Black coal,827714.01
09/08/2025 00:00,QLD,Gas,87433.685
09/08/2025 00:00,QLD,Hydro,29815.744
09/08/2025 00:00,QLD,Liquid Fuel,0
09/08/2025 00:00,QLD,Solar,106757.068
09/08/2025 00:00,QLD,Wind,78532.241
09/08/2025 00:00,SA,Battery,7300.829
09/08/2025 00:00,SA,Gas,87932.648
09/08/2025 00:00,SA,Liquid Fuel,480.978
09/08/2025 00:00,SA,Solar,18964.838
09/08/2025 00:00,SA,Wind,147634.15
09/08/2025 00:00,TAS,Gas,22918.201
09/08/2025 00:00,TAS,Hydro,127903.161
09/08/2025 00:00,TAS,Wind,33219.071
09/08/2025 00:00,VIC,Battery,14431.462
09/08/2025 00:00,VIC,Brown coal,624490.883
09/08/2025 00:00,VIC,Gas,33030.381
09/08/2025 00:00,VIC,Hydro,51194.016
09/08/2025 00:00,VIC,Solar,38489.849
09/08/2025 00:00,VIC,Wind,246331.371
16/08/2025 00:00,NSW,Battery,7661.225
16/08/2025 00:00,NSW,Biomass,2382.26
16/08/2025 00:00,NSW,Black coal,979161.638
16/08/2025 00:00,NSW,Gas,52119.34
16/08/2025 00:00,NSW,Hydro,67113.092
16/08/2025 00:00,NSW,Liquid Fuel,0
16/08/2025 00:00,NSW,Solar,120990.681
16/08/2025 00:00,NSW,Wind,154564.934
16/08/2025 00:00,QLD,Battery,11376.389
16/08/2025 00:00,QLD,Biomass,8888.783
16/08/2025 00:00,QLD,Black coal,820117.586
16/08/2025 00:00,QLD,Gas,117190.624
16/08/2025 00:00,QLD,Hydro,28953.699
16/08/2025 00:00,QLD,Liquid Fuel,230.583
16/08/2025 00:00,QLD,Solar,102163.007
16/08/2025 00:00,QLD,Wind,104425.585
16/08/2025 00:00,SA,Battery,7890.473
16/08/2025 00:00,SA,Gas,95138.155
16/08/2025 00:00,SA,Liquid Fuel,1375.623
16/08/2025 00:00,SA,Solar,22404.706
16/08/2025 00:00,SA,Wind,150841.986
16/08/2025 00:00,TAS,Gas,33857.511
16/08/2025 00:00,TAS,Hydro,141230.996
16/08/2025 00:00,TAS,Wind,26161.546
16/08/2025 00:00,VIC,Battery,14943.519
16/08/2025 00:00,VIC,Brown coal,643010.122
16/08/2025 00:00,VIC,Gas,60591.223
16/08/2025 00:00,VIC,Hydro,37504.936
16/08/2025 00:00,VIC,Solar,45920.699
16/08/2025 00:00,VIC,Wind,166431.152
23/08/2025 00:00,NSW,Battery,7790.301
23/08/2025 00:00,NSW,Biomass,2887.832
23/08/2025 00:00,NSW,Black coal,649890.392
23/08/2025 00:00,NSW,Gas,23236.104
23/08/2025 00:00,NSW,Hydro,37714.951
23/08/2025 00:00,NSW,Liquid Fuel,0
23/08/2025 00:00,NSW,Solar,106894.377
23/08/2025 00:00,NSW,Wind,183489.437
23/08/2025 00:00,QLD,Battery,7845.614
23/08/2025 00:00,QLD,Biomass,6384.567
23/08/2025 00:00,QLD,Black coal,650048.276
23/08/2025 00:00,QLD,Gas,65749.252
23/08/2025 00:00,QLD,Hydro,23313.309
23/08/2025 00:00,QLD,Liquid Fuel,146.249
23/08/2025 00:00,QLD,Solar,97599.388
23/08/2025 00:00,QLD,Wind,55152.157
23/08/2025 00:00,SA,Battery,3878.546
23/08/2025 00:00,SA,Gas,22390.432
23/08/2025 00:00,SA,Liquid Fuel,36.737
23/08/2025 00:00,SA,Solar,7892.355
23/08/2025 00:00,SA,Wind,212113.383
23/08/2025 00:00,TAS,Gas,16760.952
23/08/2025 00:00,TAS,Hydro,113852.663
23/08/2025 00:00,TAS,Wind,40417.073
23/08/2025 00:00,VIC,Battery,9125.233
23/08/2025 00:00,VIC,Brown coal,475415.047
23/08/2025 00:00,VIC,Gas,6902.742
23/08/2025 00:00,VIC,Hydro,9662.809
23/08/2025 00:00,VIC,Solar,25447.056
23/08/2025 00:00,VIC,Wind,360912.04